winner,turns,white_rating,black_rating,opening_ply,hour_of_day,day_of_week,day_of_month,month,year,game_duration,total_elo,elo_difference,outlier,outlier_flag
1.0,69.0,1530.0,1444.0,5.0,11.0,3.0,24.0,8.0,2017.0,25.172416669866667,2974.0,86.0,False,No
0.0,34.5,1838.0,1402.0,3.5,9.0,5.0,9.5,7.5,2017.0,3.543583330133333,3240.0,436.0,True,Yes
1.0,67.0,1545.0,1405.0,5.0,20.0,1.0,4.0,7.0,2017.0,0.0,2950.0,140.0,False,No
1.0,13.0,1702.0,1016.0,6.0,3.0,6.0,11.0,6.0,2017.0,0.0,2718.0,686.0,False,No
-1.0,38.0,1263.0,1521.0,3.0,17.0,2.0,2.0,7.0,2014.0,10.676116667733334,2784.0,-258.0,False,No
1.0,140.0,2032.0,1961.0,3.0,18.0,4.0,1.0,9.0,2017.0,0.0,3993.0,71.0,False,No
-1.0,2.0,1383.0,1522.0,2.0,14.0,1.0,25.0,4.0,2017.0,3.543583330133333,2905.0,-139.0,True,Yes
-1.0,43.0,1793.0,1862.0,1.0,22.0,1.0,31.0,5.0,2016.0,6.6395666645333336,3655.0,-69.0,False,No
1.0,33.0,2023.0,1671.0,2.0,14.0,2.0,23.0,8.0,2017.0,1.7303333333333333,3694.0,352.0,False,No
-1.0,80.0,1535.0,1620.0,2.0,7.0,0.0,24.0,7.0,2017.0,0.0,3155.0,-85.0,False,No
1.0,13.0,1500.0,1191.0,5.0,20.0,3.0,31.0,8.0,2017.0,0.0,2691.0,309.0,False,No
-1.0,50.0,1626.0,1820.0,8.0,13.0,2.0,30.0,8.0,2017.0,10.894599995733333,3446.0,-194.0,False,No
-1.0,2.0,1670.0,1345.0,1.0,3.0,6.0,17.0,1.0,2016.0,0.0,3015.0,325.0,False,No
-1.0,92.0,1562.0,1536.0,3.0,4.0,5.0,17.0,6.0,2017.0,24.2094166656,3098.0,26.0,False,No
-1.0,50.0,1196.0,1130.0,1.0,14.0,2.0,1.0,1.0,2014.0,9.000683336533333,2326.0,66.0,False,No
-1.0,30.0,1644.0,1810.0,4.0,8.0,0.0,28.0,8.0,2017.0,0.0,3454.0,-166.0,False,No
0.0,21.166666666666657,1280.0,1112.8333333333333,3.666666666666667,5.666666666666666,3.3333333333333335,2.5,9.333333333333334,2016.5,1.4980111111111105,2392.833333333333,167.16666666666669,False,No
-1.0,126.0,1858.0,1944.0,9.0,13.0,0.0,16.0,11.0,2015.0,0.0,3802.0,-86.0,False,No
-1.0,42.0,1696.0,1695.0,3.0,17.0,1.0,1.0,8.0,2017.0,0.0,3391.0,1.0,False,No
0.0,47.33333333333334,1457.6666666666667,1269.0,4.666666666666667,3.6666666666666665,4.333333333333333,8.0,7.333333333333333,2017.0,3.543583330133333,2726.666666666667,188.66666666666666,True,Yes
-1.0,50.0,1835.0,2266.0,6.0,3.0,2.0,7.0,12.0,2016.0,0.0,4101.0,-431.0,False,No
0.0,26.666666666666668,1458.3333333333333,1437.0,4.0,1.5,4.833333333333333,13.5,4.833333333333333,2016.1666666666667,0.0,2895.3333333333335,21.33333333333333,False,No
0.0,21.5,1298.6666666666667,1160.6666666666665,4.0,4.5,3.3333333333333335,3.5,9.333333333333334,2016.6666666666667,0.0,2459.333333333333,138.0,False,No
1.0,75.0,1799.0,1862.0,4.0,20.0,2.0,12.0,7.0,2017.0,0.0,3661.0,-63.0,False,No
-1.0,26.0,2104.0,2456.0,6.0,5.0,4.0,14.0,7.0,2017.0,0.0,4560.0,-352.0,False,No
-1.0,94.0,1828.0,1694.0,4.0,8.0,0.0,22.0,5.0,2017.0,0.0,3522.0,134.0,False,No
1.0,27.0,1319.0,1414.0,3.0,22.0,6.0,6.0,8.0,2017.0,0.0,2733.0,-95.0,False,No
1.0,32.0,1948.0,1942.0,6.0,10.0,6.0,16.0,7.0,2017.0,4.230533333333333,3890.0,6.0,False,No
-1.0,62.0,999.0,1701.0,2.0,21.0,4.0,4.0,8.0,2017.0,19.5294,2700.0,-702.0,False,No
-1.0,40.0,1118.0,1205.0,8.0,10.0,2.0,10.0,5.0,2017.0,9.1960333312,2323.0,-87.0,False,No
1.0,30.0,1500.0,978.0,3.0,17.0,6.0,9.0,7.0,2017.0,0.0,2478.0,522.0,False,No
-1.0,29.0,1157.0,1211.0,3.0,1.0,6.0,25.0,12.0,2016.0,0.0,2368.0,-54.0,False,No
-1.0,28.0,1496.0,1646.0,7.0,15.0,2.0,30.0,4.0,2014.0,3.543583330133333,3142.0,-150.0,True,Yes
-1.0,52.0,1089.0,1152.0,6.0,0.0,5.0,28.0,11.0,2015.0,0.0,2241.0,-63.0,False,No
1.0,29.0,1286.0,1083.0,5.0,23.0,4.0,26.0,5.0,2017.0,0.0,2369.0,203.0,False,No
-1.0,53.0,1696.0,1731.0,9.0,13.0,2.0,5.0,7.0,2017.0,30.150050001066667,3427.0,-35.0,False,No
1.0,59.0,1500.0,1178.0,3.0,15.0,5.0,5.0,8.0,2017.0,14.864233331200001,2678.0,322.0,False,No
0.0,71.0,1195.0,1220.0,4.0,16.0,1.0,29.0,8.0,2017.0,21.424,2415.0,-25.0,False,No
-1.0,19.0,1365.0,1850.0,3.0,7.0,3.0,15.0,6.0,2017.0,0.0,3215.0,-485.0,False,No
1.0,29.0,1817.0,1396.0,5.0,22.0,0.0,3.0,4.0,2017.0,0.0,3213.0,421.0,False,No
0.0,5.5,1237.6666666666667,1026.3333333333333,3.8333333333333335,4.5,3.5,2.666666666666666,7.833333333333334,2016.5,0.33704444444444426,2264.0,211.33333333333334,False,No
-1.0,58.0,1094.0,1334.0,6.0,21.0,4.0,2.0,6.0,2017.0,0.0,2428.0,-240.0,False,No
-1.0,86.0,2306.0,2405.0,7.0,18.0,0.0,7.0,8.0,2017.0,0.0,4711.0,-99.0,False,No
1.0,77.0,1500.0,1270.0,4.0,12.0,1.0,29.0,8.0,2017.0,0.0,2770.0,230.0,False,No
1.0,97.0,2268.0,2254.0,17.0,21.0,4.0,16.0,6.0,2017.0,3.543583330133333,4522.0,14.0,True,Yes
1.0,15.0,1881.0,1973.0,6.0,19.0,5.0,26.0,8.0,2017.0,3.915566664533333,3854.0,-92.0,False,No
1.0,93.0,1725.0,1742.0,5.0,15.0,1.0,21.0,2.0,2017.0,0.0,3467.0,-17.0,False,No
1.0,65.0,1948.0,1809.0,5.0,11.0,6.0,3.0,9.0,2017.0,20.86546666666667,3757.0,139.0,False,No
1.0,131.0,1855.0,1615.0,4.0,19.0,5.0,2.0,9.0,2017.0,15.512516667733333,3470.0,240.0,False,No
1.0,59.0,1649.0,1230.0,4.0,22.0,6.0,16.0,4.0,2017.0,0.0,2879.0,419.0,False,No
-1.0,22.0,1312.0,1404.0,7.0,19.0,3.0,9.0,6.0,2016.0,0.0,2716.0,-92.0,False,No
-1.0,102.0,2023.0,2163.0,5.0,6.0,0.0,28.0,8.0,2017.0,18.982300002133336,4186.0,-140.0,False,No
-1.0,40.0,2216.0,2150.0,2.0,20.0,3.0,17.0,8.0,2017.0,6.252,4366.0,66.0,False,No
0.0,27.0,1303.0,1104.5,4.166666666666667,3.3333333333333335,3.6666666666666665,2.333333333333333,8.833333333333334,2017.0,0.0,2407.5,198.5,False,No
1.0,111.0,1347.0,1186.0,7.0,10.0,4.0,1.0,9.0,2017.0,3.543583330133333,2533.0,161.0,True,Yes
0.0,15.666666666666668,1319.3333333333333,1168.0,4.0,7.666666666666667,2.6666666666666665,5.0,6.333333333333333,2016.0,2.6843111111111115,2487.3333333333335,151.33333333333331,False,No
1.0,39.0,1300.0,1321.0,2.0,2.0,4.0,4.0,8.0,2017.0,19.4519333376,2621.0,-21.0,False,No
1.0,99.0,1253.0,1917.0,5.0,6.0,5.0,2.0,4.0,2016.0,3.543583330133333,3170.0,-664.0,True,Yes
-1.0,72.0,1567.0,1759.0,9.0,8.0,6.0,20.0,8.0,2017.0,19.10033333333333,3326.0,-192.0,False,No
0.0,104.16666666666667,1186.6666666666667,1212.0,3.1666666666666665,4.0,3.1666666666666665,15.166666666666668,5.666666666666667,2017.0,0.0,2398.6666666666665,-25.333333333333336,False,No
-1.0,78.0,1614.0,2002.0,3.0,7.0,0.0,7.0,8.0,2017.0,0.0,3616.0,-388.0,False,No
1.0,51.0,1498.0,1780.0,7.0,12.0,3.0,19.0,1.0,2017.0,0.0,3278.0,-282.0,False,No
-1.0,66.0,2293.0,2326.0,2.0,12.0,3.0,31.0,8.0,2017.0,13.824116667733334,4619.0,-33.0,False,No
-1.0,96.0,1555.0,1632.0,9.0,0.0,4.0,17.0,3.0,2017.0,0.0,3187.0,-77.0,False,No
1.0,49.0,1213.0,983.0,7.0,20.0,1.0,27.0,6.0,2017.0,7.783116667733333,2196.0,230.0,False,No
-1.0,34.0,1572.0,1688.0,5.0,15.0,1.0,15.0,8.0,2017.0,0.0,3260.0,-116.0,False,No
-1.0,90.0,1742.0,1750.0,8.0,3.0,0.0,6.0,6.0,2016.0,19.546816665599998,3492.0,-8.0,False,No
0.0,16.166666666666664,1268.1666666666667,1075.0,3.8333333333333335,7.166666666666666,3.666666666666667,4.666666666666664,8.833333333333334,2017.0,0.0,2343.1666666666665,193.16666666666669,False,No
-1.0,54.0,1652.0,1622.0,1.0,2.0,6.0,26.0,10.0,2014.0,5.840533333333334,3274.0,30.0,False,No
1.0,18.0,1679.0,1838.0,4.0,14.0,3.0,16.0,2.0,2017.0,5.413033331199999,3517.0,-159.0,False,No
1.0,89.0,1694.0,1825.0,5.0,19.0,5.0,19.0,8.0,2017.0,0.0,3519.0,-131.0,False,No
-1.0,116.0,1718.0,1776.0,7.0,13.0,6.0,3.0,9.0,2017.0,6.078883332266667,3494.0,-58.0,False,No
-1.0,70.0,1699.0,1862.0,6.0,14.0,6.0,9.0,7.0,2017.0,0.0,3561.0,-163.0,False,No
-1.0,64.0,1358.0,1036.0,3.0,6.0,1.0,15.0,8.0,2017.0,0.0,2394.0,322.0,False,No
1.0,45.0,1717.0,1443.0,5.0,0.0,5.0,4.0,6.0,2016.0,3.543583330133333,3160.0,274.0,True,Yes
1.0,34.0,1640.0,1937.0,20.0,0.0,4.0,30.0,6.0,2017.0,4.709833335466667,3577.0,-297.0,False,No
0.0,108.33333333333334,1665.0,1682.0,4.833333333333333,19.0,4.0,23.5,7.333333333333333,2017.0,20.880333333333333,3347.0,-17.0,False,No
-1.0,62.0,1134.0,1535.0,4.0,0.0,1.0,22.0,8.0,2017.0,0.0,2669.0,-401.0,False,No
-1.0,80.0,1696.0,1725.0,4.0,0.0,4.0,17.0,3.0,2017.0,0.0,3421.0,-29.0,False,No
1.0,39.0,2206.0,1640.0,3.0,17.0,0.0,3.0,7.0,2017.0,7.644100002133333,3846.0,566.0,False,No
-1.0,90.0,1216.0,1555.0,3.0,17.0,6.0,9.0,7.0,2017.0,15.366333333333333,2771.0,-339.0,False,No
-1.0,66.0,1559.0,1789.0,4.0,19.0,1.0,29.0,8.0,2017.0,12.027066666666666,3348.0,-230.0,False,No
1.0,33.0,1539.0,1844.0,9.0,21.0,2.0,20.0,7.0,2016.0,12.938483332266665,3383.0,-305.0,False,No
-1.0,52.0,1500.0,2621.0,5.0,2.0,5.0,19.0,8.0,2017.0,30.194066666666668,4121.0,-1121.0,False,No
0.0,21.666666666666668,1479.1666666666667,1494.5,5.666666666666667,16.5,3.1666666666666665,21.0,5.666666666666667,2017.0,4.597944444444445,2973.6666666666665,-15.333333333333336,False,No
0.0,15.5,1279.6666666666667,1089.5,3.8333333333333335,4.666666666666666,4.333333333333333,4.166666666666666,9.333333333333334,2016.8333333333333,0.0,2369.1666666666665,190.16666666666669,False,No
0.0,79.66666666666667,1475.3333333333333,1464.6666666666667,2.0,14.666666666666668,3.3333333333333335,1.0,7.0,2017.0,0.0,2940.0,10.666666666666657,False,No
-1.0,68.0,1892.0,1761.0,5.0,4.0,5.0,2.0,9.0,2017.0,22.5124,3653.0,131.0,False,No
-1.0,66.0,2239.0,2151.0,6.0,14.0,4.0,29.0,4.0,2016.0,0.0,4390.0,88.0,False,No
0.0,24.83333333333333,1211.6666666666667,1039.6666666666667,3.5,7.166666666666666,4.166666666666667,1.833333333333333,7.833333333333334,2016.8333333333333,0.0,2251.3333333333335,172.0,False,No
1.0,31.0,1584.0,1786.0,9.0,11.0,4.0,9.0,6.0,2017.0,4.1388500010666665,3370.0,-202.0,False,No
1.0,47.0,1477.0,1392.0,1.0,20.0,0.0,21.0,8.0,2017.0,5.731433335466666,2869.0,85.0,False,No
-1.0,88.0,1677.0,1245.0,6.0,3.0,1.0,25.0,4.0,2017.0,0.0,2922.0,432.0,False,No
1.0,49.0,1903.0,1390.0,6.0,16.0,4.0,15.0,7.0,2016.0,0.0,3293.0,513.0,False,No
-1.0,136.0,2046.0,2011.0,2.0,0.0,3.0,1.0,9.0,2016.0,0.0,4057.0,35.0,False,No
-1.0,80.0,1615.0,1636.0,1.0,14.0,6.0,10.0,4.0,2016.0,3.543583330133333,3251.0,-21.0,True,Yes
-1.0,56.0,1941.0,1971.0,4.0,21.0,3.0,31.0,8.0,2017.0,10.968650001066667,3912.0,-30.0,False,No
0.0,30.833333333333336,1465.8333333333333,1333.6666666666667,2.3333333333333335,8.166666666666666,2.3333333333333335,4.333333333333333,4.833333333333333,2017.0,5.657777777777778,2799.5,132.16666666666666,False,No
1.0,40.0,1621.0,1616.0,4.0,15.0,1.0,8.0,8.0,2017.0,5.1309166677333335,3237.0,5.0,False,No
-1.0,56.0,1263.0,1587.0,8.0,2.0,1.0,16.0,5.0,2017.0,0.0,2850.0,-324.0,False,No
-1.0,116.0,1609.0,2192.0,3.0,21.0,6.0,25.0,1.0,2015.0,0.0,3801.0,-583.0,False,No
-1.0,100.0,1529.0,1622.0,7.0,3.0,1.0,9.0,5.0,2017.0,19.61894999893333,3151.0,-93.0,False,No
-1.0,110.0,1606.0,1498.0,8.0,4.0,3.0,12.0,2.0,2015.0,24.2386166656,3104.0,108.0,False,No
1.0,5.0,1733.0,1732.0,2.0,13.0,5.0,19.0,8.0,2017.0,0.0,3465.0,1.0,False,No
0.0,8.0,1375.0,1106.0,2.5,3.5,2.0,11.5,5.5,2016.5,0.0,2481.0,269.0,False,No
-1.0,48.0,1464.0,1441.0,4.0,12.0,5.0,6.0,5.0,2017.0,17.568149998933333,2905.0,23.0,False,No
-1.0,50.0,1070.0,1112.0,1.0,23.0,2.0,9.0,8.0,2017.0,0.0,2182.0,-42.0,False,No
0.0,23.0,1326.8333333333333,1117.1666666666665,4.833333333333333,6.833333333333332,4.166666666666667,5.5,7.666666666666667,2017.0,4.598016667022222,2444.0,209.66666666666669,False,No
-1.0,23.0,1331.0,1324.0,8.0,8.0,3.0,20.0,4.0,2017.0,3.4291833344000002,2655.0,7.0,False,No
-1.0,42.0,1657.0,1614.0,7.0,13.0,6.0,5.0,3.0,2017.0,0.0,3271.0,43.0,False,No
0.0,27.66666666666667,1382.3333333333335,1217.0,5.333333333333334,3.0,2.6666666666666665,9.333333333333336,8.0,2017.0,0.0,2599.3333333333335,165.33333333333331,False,No
-1.0,100.0,1420.0,1620.0,3.0,20.0,4.0,14.0,4.0,2017.0,0.0,3040.0,-200.0,False,No
1.0,38.0,1902.0,1811.0,1.0,1.0,1.0,4.0,7.0,2017.0,0.0,3713.0,91.0,False,No
-1.0,81.0,1407.0,1347.0,9.0,1.0,4.0,24.0,3.0,2017.0,0.0,2754.0,60.0,False,No
-1.0,86.0,1319.0,1363.0,1.0,21.0,6.0,2.0,4.0,2017.0,0.0,2682.0,-44.0,False,No
0.0,62.0,1605.5,1453.5,3.5,8.0,5.0,10.5,10.0,2016.5,5.003208334933333,3059.0,152.0,False,No
1.0,61.0,1905.0,1738.0,5.0,7.0,5.0,7.0,11.0,2015.0,0.0,3643.0,167.0,False,No
0.0,21.0,1453.0,1235.0,4.666666666666667,8.666666666666668,4.0,2.666666666666667,7.666666666666666,2016.6666666666667,0.0,2688.0,218.0,False,No
1.0,57.0,1316.0,1500.0,5.0,21.0,6.0,6.0,8.0,2017.0,7.868999995733334,2816.0,-184.0,False,No
-1.0,58.0,2001.0,2030.0,4.0,20.0,4.0,30.0,6.0,2017.0,30.330466666666666,4031.0,-29.0,False,No
1.0,24.0,1709.0,1384.0,6.0,11.0,4.0,18.0,8.0,2017.0,19.523566664533334,3093.0,325.0,False,No
0.0,47.0,1442.5,1362.5,6.0,11.5,3.0,15.5,8.5,2017.0,0.0,2805.0,80.0,False,No
0.0,23.83333333333333,1335.6666666666665,1099.0,4.166666666666667,5.5,4.333333333333333,1.833333333333333,8.833333333333334,2017.0,15.163025000533324,2434.6666666666665,236.66666666666669,False,No
1.0,59.0,1744.0,1817.0,7.0,19.0,2.0,16.0,8.0,2017.0,10.582866666666666,3561.0,-73.0,False,No
1.0,45.0,1295.0,1321.0,2.0,23.0,6.0,7.0,5.0,2017.0,0.0,2616.0,-26.0,False,No
1.0,39.0,1940.0,1327.0,3.0,16.0,2.0,8.0,2.0,2017.0,5.5882166656,3267.0,613.0,False,No
1.0,37.0,1523.0,1256.0,5.0,21.0,5.0,15.0,7.0,2017.0,10.5892666624,2779.0,267.0,False,No
0.0,109.16666666666667,1426.6666666666667,1132.0,5.666666666666667,5.666666666666667,5.666666666666667,10.166666666666666,3.1666666666666665,2017.0,3.543583330133333,2558.6666666666665,294.6666666666667,True,Yes
-1.0,41.0,1730.0,1735.0,9.0,15.0,1.0,27.0,6.0,2017.0,21.493066666666667,3465.0,-5.0,False,No
-1.0,62.0,1077.0,1146.0,5.0,4.0,5.0,19.0,12.0,2015.0,0.0,2223.0,-69.0,False,No
0.0,50.66666666666667,1495.3333333333335,1332.3333333333335,6.666666666666667,6.0,2.6666666666666665,3.0,8.666666666666666,2017.0,0.0,2827.666666666667,163.0,False,No
0.0,45.66666666666667,1503.3333333333333,1390.0,3.3333333333333335,12.666666666666668,4.666666666666667,19.666666666666668,5.0,2015.0,9.8603777792,2893.3333333333335,113.33333333333333,False,No
-1.0,20.0,1674.0,1862.0,10.0,19.0,2.0,5.0,4.0,2017.0,0.0,3536.0,-188.0,False,No
1.0,43.0,2189.0,1773.0,8.0,8.0,1.0,29.0,8.0,2017.0,6.963333333333334,3962.0,416.0,False,No
-1.0,46.0,1033.0,1263.0,2.0,1.0,6.0,23.0,3.0,2014.0,5.922483336533333,2296.0,-230.0,False,No
0.0,89.16666666666667,1680.0,1333.6666666666667,2.3333333333333335,4.0,4.0,22.666666666666668,2.333333333333333,2017.0,0.0,3013.6666666666665,346.3333333333333,False,No
0.0,6.5,1270.5,1090.0,4.333333333333333,4.666666666666666,3.666666666666667,2.833333333333332,7.833333333333334,2016.5,0.16527500017777774,2360.5,180.5,False,No
-1.0,92.0,1690.0,1758.0,5.0,18.0,4.0,25.0,8.0,2017.0,3.543583330133333,3448.0,-68.0,True,Yes
1.0,70.0,1500.0,2003.0,2.0,14.0,4.0,21.0,10.0,2016.0,0.0,3503.0,-503.0,False,No
0.0,18.33333333333333,1236.6666666666667,1052.0,6.333333333333332,5.833333333333332,3.666666666666667,4.333333333333332,9.0,2016.8333333333333,27.77777777777777,2288.6666666666665,184.66666666666669,False,No
1.0,99.0,1444.0,1651.0,7.0,9.0,6.0,23.0,4.0,2017.0,0.0,3095.0,-207.0,False,No
1.0,79.0,946.0,1069.0,3.0,2.0,1.0,11.0,8.0,2015.0,0.0,2015.0,-123.0,False,No
1.0,27.0,1186.0,871.0,2.0,11.0,5.0,1.0,7.0,2017.0,0.0,2057.0,315.0,False,No
-1.0,31.0,1605.0,1416.0,2.0,21.0,3.0,2.0,3.0,2017.0,4.799766664533333,3021.0,189.0,False,No
-1.0,64.0,1264.0,1506.0,1.0,8.0,0.0,20.0,2.0,2017.0,0.0,2770.0,-242.0,False,No
-1.0,24.0,1332.0,2043.0,4.0,3.0,3.0,19.0,5.0,2016.0,0.0,3375.0,-711.0,False,No
-1.0,40.0,1588.0,1583.0,4.0,17.0,6.0,13.0,8.0,2017.0,3.543583330133333,3171.0,5.0,True,Yes
1.0,19.0,1564.0,1621.0,5.0,17.0,6.0,27.0,8.0,2017.0,7.376883336533334,3185.0,-57.0,False,No
-1.0,104.0,2060.0,1614.0,4.0,22.0,2.0,16.0,8.0,2017.0,17.596250001066668,3674.0,446.0,False,No
-1.0,58.0,1500.0,1258.0,3.0,21.0,1.0,12.0,8.0,2014.0,0.0,2758.0,242.0,False,No
1.0,33.0,1500.0,1308.0,5.0,23.0,6.0,15.0,5.0,2016.0,6.696866666666667,2808.0,192.0,False,No
1.0,35.0,1807.0,1970.0,5.0,13.0,1.0,27.0,9.0,2016.0,3.434266666666667,3777.0,-163.0,False,No
1.0,63.0,1850.0,1870.0,2.0,14.0,6.0,13.0,11.0,2016.0,9.161349998933334,3720.0,-20.0,False,No
0.0,95.83333333333334,1470.0,1397.8333333333333,4.0,5.666666666666667,5.666666666666667,11.0,4.0,2016.1666666666667,0.0,2867.8333333333335,72.16666666666666,False,No
-1.0,6.0,1344.0,1221.0,5.0,13.0,6.0,13.0,8.0,2017.0,0.0,2565.0,123.0,False,No
0.0,16.0,1241.0,1274.5,4.0,3.0,5.0,2.5,10.5,2016.5,3.3736583338666666,2515.5,-33.5,False,No
0.0,13.833333333333329,1293.3333333333333,1134.3333333333333,4.5,5.0,3.3333333333333335,4.833333333333332,8.666666666666666,2017.0,2.2526638890666657,2427.6666666666665,159.0,False,No
1.0,59.0,1675.0,1624.0,6.0,16.0,2.0,12.0,10.0,2016.0,0.0,3299.0,51.0,False,No
-1.0,86.0,1512.0,1726.0,4.0,0.0,6.0,26.0,2.0,2017.0,14.5642,3238.0,-214.0,False,No
-1.0,56.0,1388.0,1444.0,5.0,2.0,2.0,30.0,8.0,2017.0,0.0,2832.0,-56.0,False,No
-1.0,48.0,1607.0,1543.0,5.0,13.0,0.0,28.0,8.0,2017.0,20.881533333333334,3150.0,64.0,False,No
1.0,69.0,1895.0,1636.0,5.0,20.0,4.0,27.0,2.0,2015.0,0.0,3531.0,259.0,False,No
0.0,15.333333333333329,1306.6666666666665,1095.1666666666665,3.8333333333333335,3.3333333333333335,3.5,5.666666666666664,8.833333333333334,2017.0,1.9014222222222212,2401.833333333333,211.5,False,No
0.0,67.0,1420.0,1886.0,2.0,14.0,5.0,29.0,7.0,2017.0,15.1329833344,3306.0,-466.0,False,No
-1.0,33.0,1679.0,2293.0,19.0,19.0,4.0,1.0,7.0,2016.0,0.0,3972.0,-614.0,False,No
0.0,27.666666666666657,1279.6666666666667,1090.1666666666665,3.8333333333333335,3.5,4.166666666666667,5.666666666666664,8.666666666666666,2017.0,5.837486111288889,2369.833333333333,189.5,False,No
1.0,53.0,1562.0,1503.0,5.0,18.0,6.0,11.0,12.0,2016.0,0.0,3065.0,59.0,False,No
1.0,45.0,1734.0,1713.0,4.0,10.0,1.0,8.0,8.0,2017.0,8.717833335466667,3447.0,21.0,False,No
1.0,57.0,1314.0,1398.0,4.0,7.0,4.0,1.0,9.0,2017.0,15.267866666666666,2712.0,-84.0,False,No
-1.0,50.0,1915.0,2009.0,7.0,1.0,3.0,28.0,7.0,2016.0,0.0,3924.0,-94.0,False,No
1.0,105.0,1685.0,1666.0,4.0,7.0,1.0,29.0,8.0,2017.0,0.0,3351.0,19.0,False,No
1.0,73.0,1601.0,1626.0,2.0,18.0,3.0,24.0,8.0,2017.0,11.4070166656,3227.0,-25.0,False,No
0.0,16.166666666666664,1270.0,1085.0,4.0,4.0,3.3333333333333335,5.5,8.0,2016.8333333333333,3.543583330133333,2355.0,185.0,True,Yes
-1.0,74.0,1500.0,1501.0,8.0,18.0,1.0,29.0,8.0,2017.0,0.0,3001.0,-1.0,False,No
-1.0,70.0,1503.0,1591.0,3.0,2.0,2.0,19.0,7.0,2017.0,0.0,3094.0,-88.0,False,No
1.0,93.0,2263.0,2253.0,6.0,19.0,5.0,20.0,5.0,2017.0,0.0,4516.0,10.0,False,No
-1.0,57.0,1433.0,1653.0,2.0,9.0,6.0,19.0,3.0,2017.0,30.190349998933335,3086.0,-220.0,False,No
1.0,43.0,1343.0,1470.0,2.0,23.0,0.0,29.0,5.0,2017.0,0.0,2813.0,-127.0,False,No
-1.0,28.0,1500.0,1406.0,3.0,2.0,5.0,11.0,3.0,2017.0,0.0,2906.0,94.0,False,No
1.0,49.0,1905.0,1852.0,2.0,1.0,1.0,18.0,7.0,2017.0,0.0,3757.0,53.0,False,No
1.0,51.0,2117.0,1458.0,9.0,9.0,4.0,21.0,3.0,2014.0,22.518566668800002,3575.0,659.0,False,No
-1.0,52.0,971.0,1500.0,2.0,20.0,2.0,12.0,7.0,2017.0,0.0,2471.0,-529.0,False,No
1.0,51.0,1665.0,1360.0,5.0,2.0,4.0,16.0,12.0,2016.0,7.2148666666666665,3025.0,305.0,False,No
-1.0,12.0,1500.0,1378.0,3.0,20.0,1.0,4.0,7.0,2017.0,0.0,2878.0,122.0,False,No
-1.0,64.0,2196.0,2420.0,10.0,18.0,4.0,18.0,8.0,2017.0,8.3015666688,4616.0,-224.0,False,No
-1.0,88.0,1526.0,1850.0,2.0,18.0,0.0,16.0,1.0,2017.0,0.0,3376.0,-324.0,False,No
-1.0,56.0,1313.0,1500.0,3.0,1.0,0.0,29.0,5.0,2017.0,0.0,2813.0,-187.0,False,No
1.0,53.0,1273.0,1290.0,3.0,6.0,3.0,10.0,3.0,2016.0,0.0,2563.0,-17.0,False,No
1.0,17.0,1770.0,1625.0,9.0,14.0,3.0,10.0,8.0,2017.0,2.8525666645333336,3395.0,145.0,False,No
1.0,3.0,1329.0,1547.0,1.0,20.0,6.0,13.0,3.0,2016.0,0.0,2876.0,-218.0,False,No
-1.0,74.0,2231.0,1562.0,6.0,19.0,3.0,31.0,8.0,2017.0,25.924766668799997,3793.0,669.0,False,No
0.0,8.0,1176.0,1148.0,3.0,7.0,1.0,11.0,2.0,2014.0,2.0222666666666664,2324.0,28.0,False,No
0.0,87.5,1761.6666666666667,1689.5,6.5,12.333333333333334,0.6666666666666666,23.5,8.166666666666666,2017.0,3.543583330133333,3451.1666666666665,72.16666666666666,True,Yes
0.0,34.66666666666667,1538.0,1388.6666666666667,6.333333333333334,5.666666666666667,3.333333333333333,10.0,8.0,2017.0,5.7910666666666675,2926.666666666667,149.33333333333331,False,No
-1.0,36.0,2004.0,1967.0,4.0,14.0,3.0,31.0,8.0,2017.0,0.0,3971.0,37.0,False,No
-1.0,46.0,1049.0,1209.0,4.0,11.0,2.0,9.0,8.0,2017.0,10.316783334399998,2258.0,-160.0,False,No
1.0,9.0,1785.0,1483.0,1.0,11.0,6.0,20.0,8.0,2017.0,0.3985333333333333,3268.0,302.0,False,No
1.0,59.0,1500.0,1500.0,3.0,5.0,3.0,19.0,11.0,2015.0,0.0,3000.0,0.0,False,No
-1.0,64.0,1317.0,1500.0,2.0,0.0,3.0,31.0,8.0,2017.0,8.869483332266666,2817.0,-183.0,False,No
-1.0,30.0,1445.0,1649.0,7.0,21.0,3.0,31.0,3.0,2016.0,0.0,3094.0,-204.0,False,No
0.0,23.0,1697.0,1171.0,5.0,15.0,6.0,7.0,5.0,2017.0,0.0,2868.0,526.0,False,No
-1.0,80.0,1766.0,1820.0,5.0,15.0,2.0,7.0,6.0,2017.0,3.543583330133333,3586.0,-54.0,True,Yes
-1.0,48.0,1202.0,1382.0,6.0,10.0,2.0,26.0,7.0,2017.0,8.9797833344,2584.0,-180.0,False,No
-1.0,70.0,1355.0,1478.0,7.0,3.0,0.0,31.0,8.0,2015.0,0.0,2833.0,-123.0,False,No
-1.0,37.0,1392.0,1608.0,5.0,21.0,1.0,21.0,3.0,2017.0,0.0,3000.0,-216.0,False,No
1.0,25.0,1552.0,1754.0,4.0,21.0,3.0,11.0,8.0,2016.0,0.0,3306.0,-202.0,False,No
